http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_02_(b),MATH101,April_2013,2 (b),20,66,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_02_(c),MATH101,April_2013,2 (c),11,73,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_03_(a),MATH101,April_2013,3 (a),14,95,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_03_(b),MATH101,April_2013,3 (b),11,80,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_03_(c),MATH101,April_2013,3 (c),9,87,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_04_(a),MATH101,April_2013,4 (a),12,79,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_04_(b),MATH101,April_2013,4 (b),7,87,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_05_(a),MATH101,April_2013,5 (a),11,62,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_05_(b),MATH101,April_2013,5 (b),13,55,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_06_(a),MATH101,April_2013,6 (a),11,81,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_06_(b),MATH101,April_2013,6 (b),12,43,4,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_07_(a),MATH101,April_2013,7 (a),12,42,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_07_(b),MATH101,April_2013,7 (b),14,42,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_08,MATH101,April_2013,8,14,43,4,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_09_(a),MATH101,April_2013,9 (a),7,70,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_09_(b),MATH101,April_2013,9 (b),7,74,2,1
